1,1,64.473,14320
1,2,52.329,14048
1,3,40.772,23760
1,4,35.725,23808
1,5,23.358,62824
1,6,19.535,52760
1,7,14.051,1.1574e+005
1,8,10.26,1.7521e+005
2,1,65.414,10712
2,2,50.3,9392
2,3,38.552,16096
2,4,33.084,16816
2,5,22.442,46464
2,6,19,36032
2,7,14.087,85488
2,8,10.433,1.3165e+005
3,1,62.867,9272
3,2,46.638,9464
3,3,35.407,15304
3,4,31.916,14824
3,5,22.034,41264
3,6,19.036,34024
3,7,14.049,84640
3,8,10.134,1.3686e+005
4,1,61.593,10592
4,2,46.26,9664
4,3,35.315,14880
4,4,31.469,15576
4,5,22.843,41472
4,6,19.776,36792
4,7,14.562,89152
4,8,10.576,1.4102e+005
5,1,66.282,9672
5,2,48.951,10136
5,3,38.738,15888
5,4,34.35,16304
5,5,23.752,45048
5,6,20.214,36568
5,7,14.589,88224
5,8,10.408,1.4122e+005
6,1,67.75,11504
6,2,51.231,10208
6,3,39.8,16440
6,4,34.613,17416
6,5,23.889,46840
6,6,20.071,39784
6,7,14.557,92688
6,8,10.501,1.4002e+005
7,1,65.553,11680
7,2,49.012,9896
7,3,38.574,16424
7,4,33.892,16720
7,5,22.4,49248
7,6,19.322,37424
7,7,14.271,92152
7,8,10.558,1.4465e+005
8,1,60.472,10208
8,2,47.876,9144
8,3,37.369,15808
8,4,33.409,15424
8,5,22.41,43816
8,6,19.358,35952
8,7,14.198,89792
8,8,10.508,1.3866e+005
9,1,61.644,9296
9,2,47.589,9296
9,3,36.582,15328
9,4,31.558,15856
9,5,22.367,41992
9,6,19.465,33648
9,7,14.529,85360
9,8,10.491,1.3959e+005
10,1,67.551,11288
10,2,50.123,10096
10,3,36.893,16576
10,4,31.827,16760
10,5,22.477,45856
10,6,19.566,35528
10,7,14.369,94880
10,8,10.59,1.4201e+005
11,1,61.763,9336
11,2,45.532,9544
11,3,35.021,14992
11,4,31.189,15240
11,5,22.622,39048
11,6,19.519,34176
11,7,14.542,83936
11,8,10.565,1.3607e+005
12,1,64.069,9920
12,2,46.312,10144
12,3,34.278,15512
12,4,29.174,15976
12,5,20.765,40352
12,6,17.812,34696
12,7,13.573,82320
12,8,10.298,1.275e+005
13,1,60.839,9744
13,2,48.527,9616
13,3,38.407,15144
13,4,34.053,15560
13,5,23.062,43720
13,6,19.745,35312
13,7,14.751,86496
13,8,10.774,1.3979e+005
14,1,59.926,9032
14,2,45.958,9480
14,3,34.591,15064
14,4,30.693,14344
14,5,22.513,37200
14,6,19.262,33264
14,7,14.245,82944
14,8,10.397,1.3215e+005
15,1,65.245,9968
15,2,45.703,10120
15,3,35.631,15376
15,4,31.332,15840
15,5,22.195,43688
15,6,19.029,35952
15,7,14.145,88592
15,8,10.456,1.371e+005
16,1,60.542,9792
16,2,47.963,9280
16,3,36.33,15784
16,4,32.39,15488
16,5,22.688,44408
16,6,19.626,35408
16,7,14.601,86592
16,8,10.576,1.3974e+005
17,1,70.063,10816
17,2,53.932,9736
17,3,40.131,16480
17,4,35.785,15400
17,5,24.776,43776
17,6,21.228,37144
17,7,15.825,89768
17,8,11.339,1.4636e+005
18,1,58.035,9344
18,2,44.744,9144
18,3,33.802,15888
18,4,29.971,14704
18,5,21.146,38504
18,6,18.376,33952
18,7,14.076,80352
18,8,10.536,1.3542e+005
19,1,61.045,9768
19,2,46.428,9752
19,3,35.1,15448
19,4,30.472,15056
19,5,21.352,40336
19,6,18.439,34656
19,7,14.059,84072
19,8,10.403,1.3923e+005
20,1,61.261,9664
20,2,46.906,9720
20,3,35.784,15344
20,4,31.175,15464
20,5,21.558,41688
20,6,18.776,33648
20,7,14.145,85200
20,8,10.537,1.3258e+005
21,1,59.306,8544
21,2,44.93,9256
21,3,33.64,15152
21,4,29.478,14960
21,5,20.86,37840
21,6,17.793,34216
21,7,13.511,78056
21,8,10.16,1.2975e+005
22,1,64.415,9160
22,2,49.135,9840
22,3,36.745,15744
22,4,31.837,16072
22,5,21.397,41168
22,6,18.388,33480
22,7,13.788,81480
22,8,10.178,1.3465e+005
23,1,60.728,9536
23,2,47.184,9416
23,3,35.877,15624
23,4,31.596,15296
23,5,22.056,41192
23,6,19.147,34776
23,7,14.455,85672
23,8,10.716,1.3818e+005
24,1,63.627,10264
24,2,47.929,9568
24,3,35.831,16144
24,4,31.627,15336
24,5,22.402,40496
24,6,19.333,34328
24,7,14.796,80912
24,8,10.845,1.383e+005
25,1,68.48,10056
25,2,52.25,9880
25,3,39.659,16232
25,4,34.637,16048
25,5,23.259,46208
25,6,20.215,36008
25,7,15.124,91600
25,8,11.079,1.4343e+005
26,1,63.968,10080
26,2,48.354,9912
26,3,36.988,16992
26,4,32.86,15944
26,5,23.189,44088
26,6,20.058,36864
26,7,14.884,91584
26,8,11.09,1.4052e+005
27,1,70.209,10272
27,2,51.896,10776
27,3,40.09,16224
27,4,35.579,16776
27,5,24.688,45608
27,6,21.476,38472
27,7,16.01,97272
27,8,11.615,1.5571e+005
28,1,70.519,11064
28,2,51.885,10064
28,3,40.941,16648
28,4,36.683,16472
28,5,26.225,48784
28,6,22.656,41736
28,7,16.684,1.0345e+005
28,8,12.213,1.6031e+005
29,1,78.432,13304
29,2,59.364,11048
29,3,46.124,18656
29,4,41.37,17504
29,5,27.526,55960
29,6,23.815,40864
29,7,17.402,1.0694e+005
29,8,12.507,1.6762e+005
30,1,91.371,15648
30,2,70.71,11688
30,3,55.415,19968
30,4,48.748,20880
30,5,32.673,63288
30,6,27.318,51624
30,7,19.154,1.2554e+005
30,8,13.32,1.8648e+005
31,1,66.749,10960
31,2,52.94,9720
31,3,40.035,16648
31,4,34.597,16880
31,5,23.484,46368
31,6,20.083,37984
31,7,14.783,91192
31,8,10.791,1.4279e+005
32,1,65.398,9904
32,2,48.69,9512
32,3,38.266,15328
32,4,33.872,15176
32,5,23.097,41624
32,6,19.862,35552
32,7,14.868,87936
32,8,10.876,1.3918e+005
33,1,61.446,10184
33,2,47.999,8992
33,3,38.231,15120
33,4,33.476,15784
33,5,23.665,43040
33,6,20.504,35672
33,7,15.085,90736
33,8,11.043,1.4218e+005
34,1,59.865,9464
34,2,48.208,9464
34,3,37.151,16032
34,4,32.658,15792
34,5,22.59,44536
34,6,19.496,36392
34,7,14.572,87560
34,8,10.728,1.3938e+005
35,1,58.612,9744
35,2,45.632,9144
35,3,36.197,14360
35,4,31.636,14888
35,5,22.639,38920
35,6,19.472,34848
35,7,14.889,83064
35,8,10.832,1.3767e+005
36,1,69.492,10912
36,2,54.681,9176
36,3,44.678,15160
36,4,38.991,16536
36,5,26.596,41760
36,6,22.22,37912
36,7,15.833,91496
36,8,11.131,1.4753e+005
37,1,64.938,9168
37,2,47.781,10016
37,3,36.254,15760
37,4,31.383,15416
37,5,22.104,40400
37,6,18.996,34368
37,7,14.12,82808
37,8,10.438,1.3095e+005
38,1,64.32,9688
38,2,47.857,9648
38,3,37.536,14880
38,4,32.799,15864
38,5,23.378,40776
38,6,20.346,32896
38,7,14.787,87456
38,8,10.796,1.3518e+005
39,1,67.873,10896
39,2,51.888,9736
39,3,40.804,16520
39,4,35.629,16576
39,5,24.96,45936
39,6,21.597,36880
39,7,15.71,93176
39,8,11.298,1.4916e+005
40,1,63.69,10184
40,2,50.334,9184
40,3,39.296,15328
40,4,34.182,16384
40,5,24.26,44368
40,6,21.002,35520
40,7,15.368,90480
40,8,10.972,1.4187e+005
41,1,60.233,9712
41,2,48.718,9432
41,3,38.106,16352
41,4,33.893,16232
41,5,24.045,45056
41,6,20.486,39040
41,7,15.194,91776
41,8,11.145,1.3962e+005
42,1,80.253,11584
42,2,62.062,10904
42,3,46.453,19784
42,4,39.372,19928
42,5,26.143,53616
42,6,21.9,42144
42,7,15.252,1.0311e+005
42,8,10.897,1.4677e+005
43,1,71.344,10104
43,2,54.115,10088
43,3,42.022,17248
43,4,36.522,17448
43,5,24.414,50272
43,6,20.75,37640
43,7,14.798,96784
43,8,10.744,1.41e+005
44,1,67.018,9736
44,2,51.717,9480
44,3,39.551,17136
44,4,34.287,16728
44,5,23.356,45136
44,6,19.941,36992
44,7,14.682,88832
44,8,10.78,1.3712e+005
45,1,60.837,8832
45,2,47.4,9160
45,3,35.354,15344
45,4,31.111,15424
45,5,21.902,40912
45,6,19.157,33432
45,7,14.136,85584
45,8,10.472,1.3321e+005
46,1,63.235,8944
46,2,49.551,9696
46,3,37.187,16840
46,4,32.451,16040
46,5,22.09,44840
46,6,18.994,34496
46,7,14.26,84440
46,8,10.654,1.2954e+005
47,1,60.535,9048
47,2,47.772,9616
47,3,36.697,15560
47,4,32.592,15648
47,5,22.323,43872
47,6,19.394,36048
47,7,14.443,88888
47,8,10.723,1.397e+005
48,1,58.15,9496
48,2,46.719,9656
48,3,37.231,15312
48,4,33.494,15432
48,5,23.869,43784
48,6,20.432,38808
48,7,15.104,91160
48,8,11.037,1.4239e+005
49,1,63.169,8168
49,2,50.641,10000
49,3,39.887,16280
49,4,35.318,16816
49,5,24.45,46784
49,6,20.724,38328
49,7,15.057,94544
49,8,10.976,1.4289e+005
50,1,71.474,9912
50,2,55.172,10216
50,3,43.278,16928
50,4,37.648,18184
50,5,25.078,54776
50,6,21.304,42320
50,7,15.135,1.0321e+005
50,8,11.005,1.492e+005
51,1,80.214,12264
51,2,64.83,10488
51,3,50.914,19400
51,4,44.655,19560
51,5,29.06,60040
51,6,24.271,46152
51,7,16.985,1.1217e+005
51,8,11.752,1.6894e+005
52,1,83.077,12664
52,2,68.791,10248
52,3,54.444,18336
52,4,47.742,19976
52,5,29.906,63840
52,6,24.891,45864
52,7,17.403,1.1407e+005
52,8,11.81,1.7254e+005
53,1,72.752,11256
53,2,57.761,10000
53,3,46.919,16800
53,4,40.602,18592
53,5,27.881,52320
53,6,23.289,42880
53,7,16.564,1.0402e+005
53,8,11.449,1.596e+005
54,1,68.584,10648
54,2,55.342,10112
54,3,43.622,16688
54,4,37.955,18016
54,5,26.128,51912
54,6,21.882,42488
54,7,15.433,1.0116e+005
54,8,11.016,1.534e+005
55,1,68.24,11440
55,2,52.862,9680
55,3,41.895,16120
55,4,37.151,17424
55,5,24.857,53768
55,6,21.213,39936
55,7,15.371,99576
55,8,10.928,1.565e+005
56,1,70.986,11392
56,2,54.637,10264
56,3,42.442,17728
56,4,36.993,17808
56,5,25.883,50624
56,6,21.827,41472
56,7,15.407,1.0534e+005
56,8,11.026,1.5346e+005
57,1,73.966,11904
57,2,59.03,10528
57,3,45.375,17728
57,4,38.932,18400
57,5,26.068,51800
57,6,21.776,44272
57,7,15.426,1.0095e+005
57,8,10.778,1.5344e+005
58,1,72.721,11712
58,2,56.313,10376
58,3,42.674,18136
58,4,37.262,17008
58,5,25.139,53344
58,6,21.423,40576
58,7,15.097,1.0189e+005
58,8,10.811,1.5168e+005
59,1,72.749,13904
59,2,58.264,10344
59,3,45.688,18216
59,4,39.874,19128
59,5,26.213,57352
59,6,22.192,43704
59,7,16.151,1.06e+005
59,8,11.319,1.685e+005
60,1,73.311,12800
60,2,58.038,10272
60,3,45.652,17776
60,4,39.793,17752
60,5,27.218,54432
60,6,22.918,43424
60,7,16.145,1.0814e+005
60,8,11.471,1.579e+005
61,1,73.48,10696
61,2,56.903,10264
61,3,42.453,18256
61,4,36.331,18328
61,5,25.379,51896
61,6,21.431,43368
61,7,15.364,1.0343e+005
61,8,10.846,1.5485e+005
62,1,73.065,11544
62,2,57.793,10008
62,3,44.723,17544
62,4,38.557,17976
62,5,26.555,50496
62,6,22.183,41720
62,7,16.017,99248
62,8,11.153,1.5278e+005
63,1,75.732,11968
63,2,58.811,10632
63,3,45.866,17872
63,4,40.473,17880
63,5,28.042,54040
63,6,23.308,44448
63,7,16.212,1.0881e+005
63,8,11.246,1.6221e+005
64,1,73.39,11288
64,2,54.37,10496
64,3,41.3,17680
64,4,36.051,17640
64,5,25.286,48096
64,6,21.27,40992
64,7,15.34,95328
64,8,10.724,1.5325e+005
65,1,83.206,14352
65,2,65.959,11800
65,3,51.084,20552
65,4,45.279,19688
65,5,29.643,62040
65,6,24.907,46848
65,7,16.918,1.1827e+005
65,8,11.558,1.7183e+005
66,1,108.06,19176
66,2,86.809,12416
66,3,65.64,23912
66,4,55.967,25224
66,5,34.254,79888
66,6,28.287,54224
66,7,18.425,1.4089e+005
