1,1,25.191,1.367e+005
1,2,28.995,2.9939e+005
1,3,31.781,8.9109e+005
1,4,37.328,3.3283e+006
2,1,25.285,83128
2,2,27.281,1.7258e+005
2,3,29.791,6.4861e+005
2,4,34.902,2.7393e+006
3,1,25.209,86224
3,2,27.083,1.6173e+005
3,3,29.508,6.7924e+005
3,4,34.811,2.9829e+006
4,1,25.532,73136
4,2,27.427,1.4923e+005
4,3,29.804,6.1138e+005
4,4,34.933,2.7145e+006
5,1,25.55,80240
5,2,27.184,1.6966e+005
5,3,29.701,7.0852e+005
5,4,34.965,2.8926e+006
6,1,25.434,75320
6,2,27.216,1.5534e+005
6,3,29.557,6.5856e+005
6,4,34.886,2.9455e+006
7,1,25.527,74400
7,2,27.296,1.5719e+005
7,3,29.646,6.6021e+005
7,4,34.919,2.9293e+006
8,1,25.672,72272
8,2,27.514,1.5527e+005
8,3,29.932,6.2186e+005
8,4,35.098,2.7505e+006
9,1,25.594,75208
9,2,27.237,1.5986e+005
9,3,29.706,6.6691e+005
9,4,35.143,2.8223e+006
10,1,25.561,78048
10,2,27.568,1.66e+005
10,3,29.897,5.9414e+005
10,4,34.956,2.6664e+006
11,1,25.507,71432
11,2,27.402,1.445e+005
11,3,29.656,6.0628e+005
11,4,34.743,2.9233e+006
12,1,25.679,69296
12,2,27.344,1.4181e+005
12,3,29.656,6.2991e+005
12,4,34.855,2.9015e+006
13,1,25.688,68008
13,2,27.378,1.4136e+005
13,3,29.778,6.4118e+005
13,4,34.97,2.7948e+006
14,1,25.498,77632
14,2,27.274,1.5645e+005
14,3,29.775,6.7741e+005
14,4,34.938,2.8151e+006
15,1,25.686,68528
15,2,27.417,1.4058e+005
15,3,29.633,6.161e+005
15,4,34.789,2.9527e+006
16,1,25.939,72336
16,2,27.567,1.4818e+005
16,3,30.032,6.5605e+005
16,4,35.171,2.7432e+006
17,1,25.527,76616
17,2,27.145,1.5239e+005
17,3,29.477,6.8736e+005
17,4,34.773,3.1009e+006
18,1,25.629,70832
18,2,27.274,1.3622e+005
18,3,29.575,6.2789e+005
18,4,34.865,2.8938e+006
19,1,26.035,68048
19,2,28.328,1.4026e+005
19,3,30.666,4.7036e+005
19,4,35.567,2.2233e+006
20,1,25.92,76320
20,2,27.732,1.5315e+005
20,3,30.103,6.0378e+005
20,4,35.138,2.6072e+006
21,1,25.525,74440
21,2,27.072,1.5206e+005
21,3,29.329,6.8514e+005
21,4,34.713,3.151e+006
22,1,25.806,72312
22,2,27.382,1.3878e+005
22,3,29.848,6.6118e+005
22,4,35.078,2.8374e+006
23,1,25.729,71760
23,2,27.344,1.5296e+005
23,3,29.616,6.4809e+005
23,4,34.889,2.9565e+006
24,1,25.612,68496
24,2,27.378,1.401e+005
24,3,29.671,6.1102e+005
