1,1,26.931,20328
1,2,30.201,27576
1,3,31.951,49176
1,4,32.718,45032
1,5,34.58,1.0186e+005
1,6,35.451,86456
1,7,37.28,1.7682e+005
1,8,38.986,2.3571e+005
2,1,26.863,11040
2,2,28.329,16160
2,3,29.953,27568
2,4,30.662,25944
2,5,32.344,61112
2,6,33.21,52864
2,7,34.87,1.1502e+005
2,8,36.472,1.6198e+005
3,1,26.904,11496
3,2,28.342,16152
3,3,29.923,27984
3,4,30.578,25264
3,5,32.356,62704
3,6,33.16,50336
3,7,34.827,1.1577e+005
3,8,36.479,1.653e+005
4,1,26.948,10984
4,2,28.368,15328
4,3,29.963,27288
4,4,30.657,24912
4,5,32.296,59640
4,6,33.121,51088
4,7,34.738,1.1357e+005
4,8,36.378,1.6633e+005
5,1,26.941,11056
5,2,28.4,15896
5,3,30.031,26904
5,4,30.706,25128
5,5,32.331,60080
5,6,33.134,50440
5,7,34.748,1.1299e+005
5,8,36.349,1.6318e+005
6,1,27.073,10912
6,2,28.592,15576
6,3,30.118,26464
6,4,30.863,25296
6,5,32.464,58200
6,6,33.304,50448
6,7,34.876,1.0858e+005
6,8,36.511,1.6386e+005
7,1,27.083,10824
7,2,28.561,15512
7,3,30.182,26928
7,4,30.914,25272
7,5,32.512,58464
7,6,33.365,51232
7,7,34.981,1.113e+005
7,8,36.556,1.61e+005
8,1,27.112,10952
8,2,28.56,15408
8,3,30.126,26728
8,4,30.805,25192
8,5,32.46,60472
8,6,33.296,52128
8,7,34.933,1.14e+005
8,8,36.546,1.6766e+005
9,1,27.062,11104
9,2,28.513,15712
9,3,30.121,26792
9,4,30.802,24672
9,5,32.54,60072
9,6,33.304,48944
9,7,34.942,1.1254e+005
9,8,36.55,1.6043e+005
10,1,27.081,10800
10,2,28.569,15824
10,3,30.144,26648
10,4,30.856,25400
10,5,32.555,59472
10,6,33.349,50248
10,7,34.979,1.1359e+005
10,8,36.56,1.6112e+005
11,1,27.085,11000
11,2,28.582,15624
11,3,30.151,26632
11,4,30.826,24600
11,5,32.528,60512
11,6,33.326,50544
11,7,34.948,1.1313e+005
11,8,36.517,1.6398e+005
12,1,27.178,10952
12,2,28.602,15304
12,3,30.143,26160
12,4,30.871,25376
12,5,32.549,58800
12,6,33.361,49848
12,7,34.998,1.119e+005
12,8,36.556,1.6137e+005
13,1,27.182,11048
13,2,28.618,15128
13,3,30.186,25896
13,4,30.952,25504
13,5,32.586,58808
13,6,33.377,49424
13,7,34.92,1.0751e+005
13,8,36.571,1.6794e+005
14,1,27.186,10800
14,2,28.628,15352
14,3,30.208,26240
14,4,30.937,24688
14,5,32.581,58304
14,6,33.38,51056
14,7,35.005,1.1125e+005
14,8,36.6,1.6146e+005
15,1,27.15,11152
15,2,28.607,15208
15,3,30.209,26704
15,4,30.948,25040
15,5,32.571,57784
15,6,33.388,50272
15,7,35.042,1.1232e+005
15,8,36.554,1.5446e+005
16,1,27.175,11024
16,2,28.593,15352
16,3,30.167,26480
16,4,30.906,25184
16,5,32.535,59616
16,6,33.363,51032
16,7,34.962,1.1182e+005
16,8,36.545,1.6538e+005
17,1,27.211,10864
17,2,28.66,15184
17,3,30.25,26176
17,4,30.969,24136
17,5,32.625,57904
17,6,33.436,50528
17,7,35.013,1.0854e+005
17,8,36.547,1.5415e+005
18,1,27.188,10664
18,2,28.635,15584
18,3,30.282,26368
18,4,30.988,24392
18,5,32.671,57992
18,6,33.474,49336
18,7,35.04,1.102e+005
18,8,36.627,1.6214e+005
19,1,27.088,11000
19,2,28.536,15648
19,3,30.106,26560
19,4,30.828,25136
19,5,32.449,57904
19,6,33.269,50104
19,7,34.869,1.127e+005
19,8,36.486,1.6455e+005
20,1,27.151,10704
20,2,28.6,15504
20,3,30.172,26592
20,4,30.876,24632
20,5,32.536,58160
20,6,33.363,50928
20,7,34.906,1.0761e+005
20,8,36.492,1.5834e+005
21,1,26.977,11096
21,2,28.404,16024
21,3,30.012,27808
21,4,30.725,25384
21,5,32.391,60984
21,6,33.195,51448
21,7,34.885,1.1519e+005
21,8,36.506,1.6456e+005
22,1,27.013,10952
22,2,28.422,15776
22,3,29.958,27632
22,4,30.711,25864
22,5,32.408,61456
22,6,33.211,50696
22,7,34.915,1.1713e+005
22,8,36.52,1.643e+005
